Ciprofloxacin,Cotrimoxazole,Ceftriaxone,Amoxicillin-Clavulanic acid,Ampicillin-Amoxicillin
0.0035580937,0.36561975,0.002199597,0.006065644,0.4066797
0.34148914,0.06475212,0.16097471,0.010931315,0.8644662
0.99979633,0.7867504,0.9963644,0.7359154,0.99820817
0.001975824,0.0062248344,0.0007368238,0.014483828,0.5758184
0.020341905,0.69884974,0.02870374,0.10223074,0.96896833
0.060905267,0.38453105,0.01728614,0.01328141,0.32210436
0.22265045,0.09175281,0.062172927,0.0034952094,0.63224834
0.014691992,0.11028987,0.0049391286,0.067171335,0.69504577
0.13778467,0.50850856,0.93562305,0.0013576807,0.98133254
0.24515833,0.024953617,0.011941942,0.2525489,0.7943557
0.026708974,0.5036165,0.0038405347,0.0012652273,0.640791
0.40457818,0.06568926,0.018816559,0.009703123,0.23643424
0.19777565,0.043735,0.011436865,0.09689646,0.29457384
0.014263378,0.019016823,0.009825541,0.0023418765,0.5014371
0.05872441,0.14992243,0.007288311,0.0007956344,0.28210527
0.25813618,0.5807415,0.030023985,0.18511064,0.97530156
0.1611168,0.38640967,0.00938835,0.011107684,0.80731297
0.0011131443,0.07402959,0.00068617146,0.048219655,0.4073103
0.15227346,0.35168254,0.0037016477,0.0004712505,0.5295729
0.027440878,0.070877925,0.00059430685,0.00802237,0.041093294
0.02309927,0.22932938,0.0009954675,0.014597166,0.7590986
0.0026175429,0.35852045,0.00033042888,0.09112119,0.15076058
0.046852294,0.025190057,0.0031366649,0.010228868,0.5325537
0.07054346,0.24248058,0.007275754,0.054763276,0.87848765
0.026992433,0.06367632,0.0047104824,0.21488228,0.082533
0.51700187,0.6675963,0.0660768,0.19146612,0.7975436
0.8527201,0.1968807,0.92024344,0.06466572,0.9698223
0.3661755,0.14802949,0.32196498,0.0112567395,0.64322525
0.15231378,0.3228003,0.9340678,0.0064054327,0.91416234
0.026078857,0.85447097,0.6242195,0.018085198,0.73823756
0.016222388,0.5418854,0.020320917,0.014113686,0.29688522
0.2039671,0.08101014,0.6011747,0.16597815,0.97001016
0.8960501,0.6872044,0.4232441,0.061578114,0.88192296
0.009058734,0.07409499,0.0012285619,0.0042674765,0.25728497
0.003461104,0.020681972,0.006849689,0.0010697815,0.6608598
0.003865135,0.04239109,0.007455952,0.0014716638,0.11138621
0.012394975,0.3071762,0.0012281401,0.0027683633,0.39210844
0.022172192,0.13964902,0.0056936224,0.013617184,0.5993852
0.03292435,0.04920899,0.018841675,0.018095683,0.5452152
0.010139205,0.06734985,0.007232774,0.033796925,0.7784604
0.6394947,0.20580947,0.025333667,0.012524052,0.48430225
0.02277795,0.07795419,0.035741244,0.173567,0.5917931
0.16339076,0.14895318,0.039392136,0.4621009,0.33572817
0.051795635,0.108048685,0.012399593,0.22435057,0.09573993
0.021807104,0.07027124,0.029587336,0.446234,0.6135177
0.051041447,0.5721278,0.045067206,0.0041846735,0.020960102
0.09672229,0.38506564,0.017765481,0.0065461304,0.89686364
0.015268296,0.52249146,0.0029617725,0.016944673,0.7654787
0.62725425,0.5280134,0.7793347,0.035786364,0.9824485
0.0051759155,0.19710428,0.0047193905,0.0021554162,0.6359123
0.3957269,0.31385288,0.6977003,0.016523225,0.9621228
0.08604203,0.03898287,0.010840106,0.004509658,0.2676821
0.0091555705,0.0945869,0.01887384,0.0256203,0.8246976
0.927365,0.32303378,0.20302123,0.20179029,0.9701561
0.15091495,0.102418736,0.0130692655,0.039836485,0.75680935
0.016549706,0.0018111513,0.00043158545,0.000891972,0.011441108
0.005717937,0.0031634066,0.006898413,0.0032921,0.26477882
0.0022406122,0.0005648645,0.0006623173,0.00018653,0.04681165
0.003458253,0.009984804,0.0013779354,0.000486181,0.43984082
0.0107306205,0.2740852,0.10722752,0.066358835,0.1785956
0.049491804,0.4397489,0.0065353317,0.04024565,0.71634465
0.0019812332,0.16092747,0.0007147442,0.0002881234,0.04179115
0.0011557703,0.0067091454,0.0008714807,0.015744127,0.66154474
0.24732918,0.4102211,0.001983924,0.0044817785,0.9100295
0.0068727224,0.03845262,0.00026857783,0.0025703374,0.57250863
0.0040288847,0.06556632,0.03990074,0.14252028,0.43337566
0.044162896,0.031366948,0.01347879,0.04141153,0.37863335
0.32526797,0.4440458,0.011976746,0.1875913,0.90566903
0.094625086,0.7135517,0.025196848,0.0046213185,0.30147856
0.022742173,0.94925165,0.022376684,0.19311313,0.5836233
0.017623836,0.51789063,0.010802208,0.012688225,0.74157333
0.0054351133,0.028137624,0.01840629,0.009742892,0.33019137
0.073610544,0.04830989,0.01172213,0.019158231,0.7682872
0.93886906,0.085258715,0.025942009,0.0069010537,0.9037754
0.9962714,0.081991374,0.9253196,0.057844017,0.99571806
0.020358775,0.62067145,0.19932769,0.091190286,0.75082684
0.23982877,0.69948167,0.007898554,0.09275698,0.9248595
0.99886394,0.6920367,0.77515954,0.06655238,0.9836556
0.04306611,0.51336664,0.001195228,0.0022157433,0.93239516
0.08037261,0.29302984,0.5411791,0.01907572,0.9702747
0.24249603,0.22641887,0.0020269263,0.0030865916,0.8198681
0.11570852,0.27072313,0.06926503,0.017231429,0.7153231
0.09638677,0.29287335,0.24221022,0.16197702,0.86729425
0.0057168957,0.05593835,0.013009599,0.0060637523,0.63441265
0.029794715,0.48224425,0.003083597,0.016176753,0.7777987
0.012156661,0.012052399,0.005504398,0.14097367,0.77009684
0.7829921,0.038187794,0.06994085,0.020908918,0.7465936
0.019491151,0.17429955,0.0032498955,0.020886565,0.40827116
0.43002263,0.25820285,0.1003607,0.04416176,0.86261284
0.0051307753,0.0040220446,0.00055398943,0.009380898,0.18083431
0.19228362,0.13489848,0.4102187,0.1618251,0.8069366
0.01960599,0.64396214,0.00062836317,0.015142379,0.8163254
0.091052376,0.050021276,0.0013433088,0.0020841078,0.4540626
0.021947306,0.093114726,0.8618769,0.09586425,0.5625439
0.09260306,0.11295065,0.016220035,0.0646126,0.09880575
0.96782345,0.7340439,0.36477774,0.06619635,0.94697624
0.8196215,0.20233414,0.31961128,0.03719474,0.9624621
0.4387477,0.68502533,0.9076226,0.0808374,0.8522957
0.31993797,0.08716194,0.014623926,0.051475722,0.22633868
0.522656,0.23668346,0.047353193,0.017522113,0.6291405
0.0042604916,0.014505188,0.05573258,0.025173744,0.056392305
0.026749734,0.22057824,0.011318032,0.011700705,0.9345594
0.008056369,0.46563426,0.001644343,0.019317852,0.31934452
0.018617358,0.057446435,0.0013187628,0.06276222,0.08153108
0.0028607124,0.00934611,0.0010707093,0.00029265878,0.07696756
0.13569464,0.57304716,0.00791548,0.012111277,0.91430914
0.06637832,0.12872118,0.004130687,0.00072956766,0.52697206
0.0051318174,0.019493543,0.00293054,0.051142354,0.17328988
0.5412599,0.21811843,0.022129746,0.011783172,0.7685735
0.0075379247,0.046553362,0.00093095406,0.0021154166,0.20933996
0.00048092694,0.01066794,0.00017705263,0.0051226355,0.06596943
0.01941622,0.05561696,0.008000455,0.032183316,0.9324508
0.036072675,0.052073814,0.015581672,0.01387559,0.6034901
0.060633775,0.06871094,0.004143197,0.2912721,0.4361244
0.24833184,0.1950888,0.030380225,0.041795503,0.2873197
0.020158637,0.038873054,0.0058740755,0.010568005,0.465436
0.0011001932,0.01983128,0.05155797,0.003916758,0.85963744
0.0058079837,0.12946902,0.011572507,0.003589577,0.71801424
0.019147858,0.22936599,0.007072888,0.16065648,0.31115982
0.036398668,0.087458715,0.02690282,0.031608306,0.4651923
0.0006789151,0.26704577,0.010927058,0.0026131882,0.5028405
0.00859876,0.02207112,0.0633044,0.048492957,0.9128706
0.083355695,0.11323637,0.00390958,0.004485852,0.58626294
0.012754605,0.05025806,0.013424976,0.0032836369,0.20859495
0.024520293,0.05261969,0.020581825,0.004515283,0.8121104
0.0012808602,0.09600032,0.0017277474,0.039746676,0.087984055
0.13199389,0.12634286,0.019700596,0.007468755,0.18961604
0.33960524,0.10907009,0.9390949,0.26244903,0.97901505
0.44604322,0.622141,0.7076539,0.09682341,0.9832281
0.57263917,0.022678778,0.11626756,0.33270833,0.754704
0.69887817,0.02982446,0.26621234,0.2006364,0.9693048
0.08136547,0.18332358,0.035943992,0.06692505,0.9609663
0.0034771732,0.023230985,0.017019691,0.0025492993,0.4046258
0.0112518575,0.3210204,0.011682209,0.022186974,0.719152
0.006706877,0.31254604,0.010565523,0.0071590017,0.6221182
0.005553068,0.04067481,0.0030674343,0.0007771805,0.17914407
0.00025823186,0.010117782,0.0035929112,0.014516788,0.12998743
0.059186816,0.006496931,0.01816304,0.0710729,0.08131114
0.023925457,0.05372806,0.00010404403,0.036154006,0.19433413
0.057382632,0.04458824,0.0055662836,0.023845632,0.54315686
0.40103063,0.2094215,0.059579846,0.10873283,0.9186243
0.013954786,0.028011167,0.0011121798,0.0150496885,0.6736947
0.009525653,0.23135737,0.027917568,0.10352712,0.32054713
0.69439995,0.019980198,0.015598795,0.00488797,0.51346606
0.052853264,0.082896434,0.54334736,0.01739008,0.81276894
0.0149518335,0.3021852,0.38251173,0.010125445,0.74527824
0.020454625,0.19897531,0.005683241,0.0022845718,0.09897493
0.06686582,0.22152609,0.30204055,0.062308986,0.94870317
0.16342513,0.32478303,0.7158749,0.1282622,0.92364556
0.021586562,0.47129798,0.07231075,0.018384153,0.86821127
0.10646797,0.2570172,0.27977684,0.01971748,0.9084616
0.21489523,0.11845302,0.013723475,0.006918074,0.5170433
0.004208058,0.019005159,0.018150201,0.009897872,0.4515558
0.3296914,0.13289541,0.23831885,0.024995364,0.63059753
0.049831577,0.6199322,0.3107307,0.0024189984,0.9806671
0.0046807425,0.002335985,0.003923001,0.010934543,0.15971076
0.0104804635,0.036402773,0.00162646,0.008943076,0.44697964
0.04111771,0.28240597,0.014489131,0.01719944,0.5255913
0.19870733,0.09086094,0.018413141,0.14140342,0.43672946
0.75752956,0.16060235,0.51752627,0.09045364,0.61236596
0.00014929418,0.3603539,0.0007755591,0.04651352,0.37043527
0.029846929,0.044149734,0.011593498,0.122531265,0.6046209
0.0013280787,0.79400176,0.005580264,0.04277034,0.53255427
0.046059698,0.16145235,0.032588076,0.021001337,0.6321067
0.44845518,0.03346116,0.0126355225,0.025200697,0.20698188
0.25664088,0.29737526,0.000108536246,0.0054774876,0.68119705
0.05910503,0.016291287,0.062407847,0.18074465,0.060795996
0.07530432,0.26045284,0.14018847,0.08288612,0.9381223
0.023300566,0.013012808,0.003718881,0.12201819,0.38717023
0.088430025,0.10288044,0.0033774069,0.0023086173,0.40095633
0.08378659,0.07371144,0.040933788,0.16918768,0.43957055
0.04915286,0.110006414,0.0336418,0.17334728,0.64800495
0.037693538,0.14654846,0.39295086,0.039670452,0.22081244
0.1012626,0.066695906,0.069422945,0.007873726,0.38285896
0.03876475,0.018144108,0.005263096,0.014658061,0.4040971
0.059568137,0.71582556,0.046386663,0.09316158,0.44427684
0.007274115,0.14052798,0.0390218,0.0027522212,0.6668902
0.004796082,0.015926236,0.0018308836,0.0014615768,0.23725511
0.027602166,0.5411409,0.013178602,0.0064516626,0.82992244
0.5389879,0.22792311,0.014117171,0.05526361,0.89737195
0.99910825,0.23409116,0.80793804,0.9423137,0.99902344
0.9932632,0.09025777,0.49695686,0.48463413,0.9952053
0.1060425,0.10692252,0.009528955,0.21220006,0.7415342
0.2700841,0.3392041,0.06752336,0.057787497,0.69316006
0.49607357,0.106015086,0.009471691,0.08280203,0.87145567
0.0043955594,0.011272555,0.007020985,0.027194047,0.08776794
0.013050415,0.020280952,0.011040424,0.012902509,0.42816597
0.01593867,0.17265712,0.0036446084,0.012214516,0.60547894
0.0021121667,0.046782933,0.009952178,0.0009052171,0.4205079
0.47223985,0.17379645,0.0021389287,0.021087278,0.9280616
0.006097409,0.0354301,0.000998489,0.004810225,0.8450355
0.027690424,0.16059391,0.013211665,0.0072142095,0.10506996
0.055430606,0.11707177,0.0033950743,0.019700227,0.7627717
0.04523924,0.05512724,0.01430686,0.002405868,0.72744256
0.0037504453,0.048821736,0.0015344993,0.017184624,0.23496045
0.03960382,0.06959923,0.16549437,0.012332633,0.53537995
0.009839017,0.039870415,0.032790747,0.0024233137,0.13742875
0.114752024,0.37371692,0.0023255588,0.13864632,0.16440709
0.025908785,0.013402474,0.012085945,0.013966877,0.08408948
0.00021233837,0.0049762647,0.0014372728,0.029640397,0.051771633
0.0044842255,0.0183847,0.001026172,0.00051172153,0.085978195
0.10959377,0.088040024,0.004962829,0.0031789383,0.09501947
0.014027546,0.31099328,0.00072425476,0.04003966,0.8876516
0.078556255,0.6556484,0.018216154,0.26431644,0.8673289
0.0130709205,0.4617887,0.0019703177,0.004097471,0.7072131
0.781712,0.19671851,0.9735878,0.2521594,0.8108692
0.00566183,0.041612938,0.058221303,0.007290855,0.20194706
0.002244198,0.024441961,0.011565914,0.0028916316,0.051415265
0.023175152,0.054854475,0.0021603876,0.09313488,0.6481077
0.42195296,0.005278639,0.017295077,0.016648458,0.49427336
0.082921416,0.061476775,0.014770482,0.0014994014,0.07721548
0.0065833004,0.016954757,0.0003094011,0.00045568193,0.40702212
0.0039550466,0.012066335,0.006955827,0.0014148443,0.56799084
0.94297093,0.16190156,0.041593328,0.5078954,0.98364866
0.029486045,0.7080278,0.0026311108,0.013292899,0.9004737
0.0385919,0.14891402,0.021301055,0.018485047,0.20251447
0.009379471,0.68594843,0.007266619,0.003729037,0.52745456
0.083632976,0.16467188,0.050297435,0.0015576414,0.61520284
0.05470287,0.09294667,0.0056630597,0.012104399,0.31005004
0.0323496,0.1745493,0.010041669,0.013551692,0.4373805
0.0038706227,0.027137069,0.03179357,0.0028528948,0.37298894
0.0020631785,0.0488392,0.0052175066,0.0020291575,0.08407887
0.001340743,0.01426728,0.0018700581,0.008748361,0.13433309
0.00073183107,0.015841361,0.0008614036,0.0011884177,0.1406345
0.82751685,0.6688513,0.95426893,0.0073927655,0.99693227
0.51893157,0.9442602,0.36627847,0.043527566,0.8698835
0.005333197,0.036477044,0.004307428,0.026341377,0.11751654
0.0063194856,0.01532801,0.006725782,0.007541768,0.7657749
0.0016418666,0.181615,0.013300189,0.005630011,0.69181514
0.0038888482,0.013728103,0.005800626,0.029067542,0.18115528
0.006806416,0.013669142,0.00086165976,0.0027528089,0.067848876
0.0009936629,0.28081703,0.009731876,0.006120661,0.29036298
0.53156155,0.023979025,0.98068607,0.069158964,0.9385096
0.196367,0.10824838,0.014588643,0.012244424,0.3696071
0.6464158,0.13207352,0.34654126,0.06710802,0.52027214
0.15992907,0.06857949,0.08213037,0.0065064793,0.16116266
0.02610089,0.32516208,0.018755918,0.024697902,0.25001663
0.025076326,0.0021930763,0.009752277,0.018602561,0.04569432
0.062247984,0.8294895,0.03059347,0.033858843,0.53706264
0.6170745,0.28578106,0.6640768,0.017380167,0.96446115
0.32641006,0.5576636,0.8488712,0.078042544,0.9066089
0.55114305,0.07283327,0.8602446,0.015770907,0.9914136
0.067778945,0.67007846,0.94500905,0.024228463,0.59229285
0.020910036,0.010143608,0.010381012,0.029323258,0.616634
0.020920705,0.2940623,0.024560723,0.11441448,0.8122989
0.044701923,0.36541358,0.018298844,0.0024400174,0.51499414
0.024568396,0.14710172,0.0019018296,0.03226978,0.38961837
0.92852217,0.0071060206,0.042177558,0.06972453,0.72259164
0.04254186,0.04528382,0.22011465,0.06511093,0.80307883
0.03902772,0.0029641122,0.016868321,0.004613282,0.5677672
0.0056828074,0.012369055,0.0009929966,0.23814005,0.7363615
0.0073251813,0.046596013,0.002199846,0.0034346776,0.7595868
0.015318146,0.05896016,0.012399529,0.002880789,0.15452479
0.036652897,0.003255716,0.0012593032,0.0016769575,0.46715844
0.17954229,0.15009116,0.012468745,0.018501827,0.9295997
0.027632514,0.370791,0.090303965,0.022797361,0.36313987
0.07948609,0.62098056,0.03248502,0.02955238,0.9400969
0.993565,0.11076706,0.022299904,0.18930686,0.9966325
0.030466357,0.20379092,0.0030033821,0.032942437,0.86287063
0.004365183,0.014650832,0.00071243005,0.0086578205,0.78535175
0.007489483,0.016774736,0.022560956,0.019202024,0.09077901
0.034335244,0.07271565,0.008873314,0.047125068,0.4573968
0.0689752,0.17859784,0.010553168,0.005790287,0.49593678
0.08813392,0.1242704,0.03840093,0.0367862,0.07406807
0.03785308,0.08562422,0.0019979083,0.17030528,0.7972392
0.3364181,0.25873512,0.03461495,0.048855893,0.35321173
0.023586854,0.32354236,0.015518837,0.031375073,0.70770895
0.042016983,0.07508406,0.01546807,0.004983904,0.3548728
0.004138584,0.054062765,0.017628651,0.008942742,0.33987585
0.010683951,0.031726506,0.0022815892,0.105197884,0.47455865
0.12077035,0.2659149,0.0072767013,0.012952902,0.501219
0.0056118267,0.1004678,0.014600384,0.0042435834,0.3052641
0.9352135,0.3758147,0.15285523,0.022996835,0.9437117
0.32388344,0.25558206,0.39880368,0.010557161,0.8900555
0.07688892,0.024169613,0.13947298,0.1076354,0.4791035
0.21939169,0.17124304,0.022876896,0.019095028,0.13008295
0.8094702,0.042128023,0.03269804,0.027575556,0.8694752
0.4394835,0.21034865,0.13440189,0.017212648,0.8174363
0.040595815,0.18178745,0.009249065,0.025661465,0.727218
0.02830962,0.047499306,0.0047241095,0.0013633773,0.79733074
0.0029463,0.06809131,0.00079121673,0.012600756,0.14713536
0.029069956,0.3105252,0.005732654,0.27404228,0.4912808
0.025544232,0.17947762,0.022036666,0.011436255,0.7548419
0.0055978294,0.0026235112,0.00295024,0.0010697836,0.07643389
0.18686335,0.26120332,0.0019388406,0.03637246,0.27784553
0.03759811,0.034924865,0.00026385646,0.0427882,0.2862524
0.016628321,0.007723542,0.004155478,0.0032636686,0.022428734
0.0034506314,0.020867374,0.03727919,0.027689746,0.23727857
0.3197094,0.077928424,0.34718284,0.32775944,0.7277257
0.20076755,0.13537621,0.022504658,0.012553004,0.9040955
0.03164925,0.63053375,0.09657198,0.0047517573,0.48883772
0.022104697,0.07708133,0.0184219,0.018835248,0.2959938
0.043070816,0.2429531,0.0012183192,0.00077370374,0.2133374
0.22665782,0.12374139,0.89798236,0.0027812622,0.9630128
0.010716402,0.036244847,0.0022421905,0.15950866,0.8020591
0.004833074,0.5480866,0.00028701793,0.03989198,0.6705029
0.05700436,0.0914322,0.020512573,0.016296048,0.15814623
0.03238678,0.04680146,0.003470288,0.0017644302,0.24917
0.003189051,0.07159407,0.003254372,0.047292944,0.09672256
0.06928986,0.10781867,0.0043082503,0.034966532,0.4929015
0.19140941,0.2227552,0.035315555,0.0106339175,0.8099222
0.09270468,0.45017105,0.018822903,0.032239288,0.30105782
0.009307484,0.5572693,0.07018832,0.0062969993,0.2958673
0.07489643,0.007700958,0.0029566556,0.0029221394,0.58487725
0.20535083,0.08964542,0.00988664,0.005768005,0.06862569
0.23663339,0.054533437,0.029600987,0.44464308,0.81979
0.08589132,0.032990236,0.010331916,0.10619336,0.7178078
0.016259009,0.03813903,0.76933646,0.04474986,0.96571755
0.20177521,0.35080245,0.015373597,0.013983928,0.36449566
0.0031060202,0.003906339,0.0063143973,0.012811585,0.8059113
0.0027079002,0.26618153,0.01774697,0.009781312,0.7491216
0.007869511,0.640386,0.030037511,0.009723819,0.042436775
0.2201839,0.27277,0.03079241,0.0024565018,0.096955426
0.5760384,0.10353679,0.010415187,0.043029662,0.7481446
0.04534381,0.28625607,0.0228738,0.083112806,0.76518655
0.012050856,0.23007363,0.008107029,0.008474423,0.12462969
0.003350046,0.07829305,0.027717585,0.035259027,0.6502236
0.11050588,0.12288666,0.007507155,0.027810607,0.12420422
0.093187205,0.20200998,0.015679758,0.0146228345,0.8130177
0.08145733,0.38672292,0.0017556611,0.062328793,0.25619903
0.36897114,0.076664865,0.092796795,0.005947189,0.45012534
0.2086402,0.0322074,0.3116886,0.019728513,0.9237314
0.089835376,0.33199155,0.0072382404,0.005298353,0.05823792
0.018253291,0.013166051,0.008174174,0.009528384,0.13924894
0.058570214,0.023539344,0.010592344,0.007988985,0.22638372
0.0016953367,0.005199177,0.0018695004,0.003678114,0.18623765
0.19776239,0.4531237,0.028574307,0.004775755,0.9603424
0.043206125,0.24666363,0.021980947,0.007279113,0.50357246
0.34786865,0.028094098,0.014059971,0.0026101165,0.51572746
0.2104819,0.08710668,0.010751633,0.03411909,0.35392216
0.19564866,0.19115473,0.043006107,0.042816382,0.5748966
0.008361074,0.005629499,0.0031243437,0.005894482,0.4209242
0.0097390935,0.03332471,0.0057834866,0.07472588,0.77469486
0.7958322,0.31778184,0.7868488,0.29175946,0.84682375
0.8897311,0.62323105,0.8704454,0.011225613,0.9722775
0.9999138,0.089280576,0.7536968,0.10439841,0.9808156
0.6655985,0.03790045,0.35200393,0.435113,0.6390058
0.028660117,0.31651738,0.0050668665,0.06678592,0.48031548
0.008057188,0.29611045,0.0048893183,0.0007977312,0.31426966
0.013349626,0.1264687,0.009273418,0.0021324006,0.5632844
0.0015184957,0.04456633,0.0009094805,0.00043089356,0.070516504
0.0021356135,0.32704005,0.0015253637,0.004998823,0.4753756
0.12026474,0.065470435,0.00025925093,0.004213653,0.757732
0.0047993856,0.118491195,0.007992073,0.012224348,0.41311243
0.038723044,0.027941233,0.0034463382,0.01666486,0.2147889
0.0049327863,0.19766769,0.0028505411,0.014644651,0.052253332
0.039849848,0.03270123,0.0032251428,0.0035595938,0.11179344
0.06292095,0.54393005,0.010372527,0.17881201,0.45145175
0.32389852,0.015686,0.09479752,0.046208955,0.30873588
0.01789634,0.27929315,0.087648876,0.09762595,0.785112
0.032516647,0.7574877,0.046923637,0.03320968,0.6310246
0.16801402,0.5578594,0.043794293,0.10257213,0.24322528
0.022539819,0.015054213,0.07506088,0.551583,0.55252934
0.010154601,0.028934412,0.007638392,0.0012374736,0.4029602
0.120589264,0.08029527,0.002733343,0.0065880143,0.32975757
0.011533193,0.022558877,0.0076908823,0.019589165,0.3665662
0.0015660655,0.028840095,0.0077043404,0.007944764,0.43321836
0.0027598513,0.014034334,0.0018004718,0.010123342,0.48401684
0.00659894,0.12464401,0.00056321267,0.0034422725,0.56227225
0.046320055,0.25514036,0.013580374,0.0077335113,0.8101499
0.02523799,0.20206502,0.032858,0.04698223,0.6925928
0.026953226,0.35656008,0.0070918603,0.06506292,0.8972944
0.0039039594,0.16604409,0.2873068,0.16448808,0.91446733
0.15800215,0.3260599,0.001023295,0.0014142091,0.3913594
0.13920122,0.5866211,0.022245653,0.122275785,0.9063444
0.2755677,0.15714538,0.31909078,0.020097846,0.35926354
0.027991882,0.21885215,0.001581119,0.030895049,0.8379509
0.00095953577,0.27553338,0.00064152887,0.09686872,0.4701228
0.0063871224,0.0255939,0.0063066413,0.006301823,0.6561388
0.017591018,0.011595285,0.004611697,0.011154517,0.6596341
0.25785366,0.058469173,0.006827685,0.006880975,0.98603463
0.125968,0.21220453,0.5720191,0.02124638,0.7969965
0.4634797,0.87835896,0.681094,0.24474147,0.89086884
0.0023225637,0.041688845,0.004684643,0.0029288367,0.27766436
0.24080063,0.07440324,0.00399112,0.014854624,0.96284676
0.035398304,0.10597192,0.011637024,0.009751955,0.57489
0.0010937429,0.006372408,0.00058700785,0.008885954,0.7518159
0.018257845,0.19416498,0.0059615686,0.00580748,0.44355434
0.0023924864,0.08843537,0.05143324,0.23874317,0.22879551
0.10628858,0.032554682,0.0061198627,0.002761483,0.32537356
0.08708257,0.24941842,0.029469362,0.1015411,0.75757223
0.02533253,0.58132434,0.012004087,0.008222764,0.5981704
0.029945118,0.3674969,0.00084680365,0.0029250528,0.8694803
0.07299301,0.044639297,0.00041215913,0.0008157402,0.45801216
0.025433134,0.16685478,0.002656913,0.023051476,0.23431762
0.00079708156,0.17656602,0.00074668264,0.020823387,0.04855179
0.004620849,0.10431731,0.007725545,0.0042261137,0.2841325
0.7127542,0.5706473,0.70642644,0.83490795,0.99229515
0.7579984,0.35203037,0.114582226,0.009025818,0.9924731
0.9592349,0.035107628,0.7059622,0.0037597371,0.9308784
0.08729933,0.56274617,0.88389367,0.018808914,0.7362118
0.004375354,0.012771687,0.28264567,0.010175861,0.72181857
0.07445876,0.09442699,0.04216377,0.1148737,0.510873
0.92663634,0.3616555,0.6420495,0.009303405,0.8553963
0.09303726,0.09941272,0.01980325,0.026218802,0.93311256
0.33732638,0.07523963,0.4716035,0.0037015106,0.9007796
0.15952688,0.117580414,0.07245638,0.2024015,0.82112765
0.35050616,0.08274469,0.028686257,0.019681165,0.7252047
0.012501532,0.31598678,0.005476573,0.011824921,0.50641453
0.022695081,0.36168626,0.0151443705,0.17965224,0.058278654
0.3912157,0.3860021,0.008017832,0.091105014,0.30463377
0.9986318,0.66365874,0.43626663,0.733433,0.9776307
0.5676416,0.0075370967,0.20012379,0.004095889,0.9118101
0.3314073,0.19692153,0.027704755,0.054471295,0.86203355
0.020945365,0.31848606,0.00463285,0.022615215,0.5877377
0.6882459,0.42813626,0.2505306,0.2194594,0.7086667
0.0015814196,0.0060757827,0.0051848926,0.0036456806,0.2602638
0.015137402,0.18744145,0.0040784557,0.0048857816,0.41046238
0.04382481,0.14802445,0.04889001,0.0018961591,0.65801007
0.017326884,0.033092376,0.065639175,0.058310967,0.95658165
0.9972051,0.15403803,0.7398952,0.21468578,0.98457193
